chr	start	end	score
10	15150000	15900000	-0.619030783199
10	15900000	16800000	-0.939553692226
10	16800000	17250000	-1.203481063118
10	17250000	17600000	-0.293289718251
10	17600000	18250000	-0.299524532463
10	18250000	18650000	-0.560263428212
10	18650000	19350000	-0.843405807411
10	19350000	19800000	-7.54862001e-4
10	19800000	20850000	-0.446524070017
10	20850000	21950000	-0.966055989345
10	21950000	23100000	-0.824692732017
10	23100000	23700000	-0.942942891181
10	23700000	24550000	0.108924273655
10	24550000	25700000	-1.033759467952
10	25700000	26300000	-0.585276955766
10	26300000	26600000	-0.495095334135
10	26600000	26900000	-0.432698568145
10	26900000	27350000	-0.297557829989
10	27350000	27750000	-0.464392838557
10	27750000	28650000	0.091645717027
10	28650000	29500000	-1.024426208137
10	29500000	30000000	-0.866020066894
10	30000000	30350000	-0.601499413134
10	30350000	30700000	-0.611712201124
10	30700000	31800000	-1.084605011478
10	31800000	32400000	-0.817055438294
10	32400000	34650000	-0.922324897846
10	34650000	35050000	-1.040297527759
10	35050000	35600000	-0.899305108735
10	35600000	36900000	-1.136083251342
10	36900000	37500000	-0.982536442602
10	37500000	37800000	0.054587247954
10	37800000	38350000	-0.016030398793
10	38350000	42000000	-0.215022727303
10	42000000	43150000	-1.258023888968
10	43150000	43450000	-0.589801748263
10	43450000	45000000	-0.936175942192
10	45000000	47350000	-0.965506029923
10	47350000	48650000	-0.572930240039
10	48650000	49550000	-0.637719524736
10	49550000	50300000	-1.10715202516
10	50300000	50750000	-0.653674805732
10	50750000	51000000	-0.731825027389
10	51000000	51400000	-0.784804480923
10	51400000	52250000	-0.036743410373
10	52250000	52800000	-0.850930257472
10	52800000	53600000	-1.049253861644
10	53600000	53850000	-0.269155849019
10	53850000	54400000	-0.307900514785
10	54400000	55050000	-0.323739968545
10	55050000	55700000	-0.35371155963
10	55700000	57300000	-0.526334593258
10	57300000	57650000	-0.235900253843
10	57650000	58150000	-0.299632839116
10	58150000	58400000	-0.862059360199
10	58400000	58750000	-0.699233375733
10	58750000	59250000	-0.248921317728
10	59250000	59600000	-0.444054322936
10	59600000	60050000	-0.517598754756
10	60050000	60450000	-0.504856615921
10	60450000	60800000	-0.427190779472
10	60800000	61750000	-0.856710075039
10	61750000	62250000	-0.573398304234
10	62250000	63150000	-0.883754870657
10	63150000	63800000	-1.101419901708
10	63800000	64700000	-1.186781823328
10	64700000	65350000	-0.216002582865
10	65350000	66200000	-0.241254189142
10	66200000	66950000	-0.564927961784
10	66950000	67800000	-1.010369159629
10	67800000	68350000	-1.038337295828
10	68350000	69200000	-1.004633169976
10	69200000	70150000	-0.742027632485
10	70150000	70400000	-0.586681783623
10	70400000	70900000	-0.623169847036
10	70900000	71300000	-0.725876329439
10	71300000	71850000	-0.844733362901
10	71850000	72350000	-0.562294273609
10	72350000	73100000	-1.098557797857
10	73100000	73750000	-0.899439449073
10	73750000	74250000	-0.762643749835
10	74250000	75200000	-1.174300976974
10	75200000	76050000	-1.170389516907
10	76050000	77150000	-0.233290795728
10	77150000	77750000	-1.318178726937
10	77750000	78050000	-0.635961106786
10	78050000	79250000	-1.055264150729
10	79250000	80250000	-0.810405759202
10	80250000	81850000	-0.903869820602
10	81850000	82400000	-0.695858422196
10	82400000	83000000	-0.005160948875
10	83000000	84100000	-0.207418051004
10	84100000	84550000	-0.849707203515
10	84550000	85500000	-0.566412117958
10	85500000	86400000	0.040629618263
10	86400000	87850000	-0.698895637214
10	87850000	88550000	-0.892721846652
10	88550000	88950000	-0.44799783109
10	88950000	89250000	-0.072952229424
10	89250000	89750000	-0.495709816223
10	89750000	90900000	-0.732349092211
10	90900000	91300000	-0.774955808245
10	91300000	91950000	-0.407406546767
10	91950000	92600000	-0.79063584449
10	92600000	93350000	-0.560258621212
10	93350000	93900000	-0.555311333893
10	93900000	94550000	-0.468023280729
10	94550000	95150000	-0.854225949353
10	95150000	95650000	-0.451770606405
10	95650000	96000000	-0.613313270665
10	96000000	96350000	-0.235354027172
10	96350000	96600000	-0.592055556043
10	96600000	97400000	-0.23141125206
10	97400000	98450000	-0.680655971157
10	98450000	99350000	-0.870825140919
10	99350000	99750000	-0.824568086554
10	99750000	100250000	-0.724005618129
10	100250000	101800000	-0.436968335217
10	101800000	102100000	-0.355182622662
10	102100000	102650000	-0.944222508699
10	102650000	103350000	-0.851187455782
10	103350000	103700000	-0.488743742308
10	103700000	104300000	-0.698961949513
10	104300000	104650000	-0.71361578367
10	104650000	105050000	-0.416946949232
10	105050000	105700000	0.020518416248
10	105700000	106700000	-0.425577829762
10	106700000	108550000	-0.732662100921
10	108550000	109450000	-0.590218639562
10	109450000	109850000	-0.089966458661
10	109850000	110600000	-1.127157274356
10	110600000	112150000	-0.689149020373
10	112150000	112500000	-0.629659463418
10	112500000	113100000	-0.89741558244
10	113100000	113650000	-0.127188380523
10	113650000	114150000	-0.739050963544
10	114150000	114500000	-0.561443196371
10	114500000	114850000	-0.207138119781
10	114850000	115150000	-0.55386284472
10	115150000	115700000	-0.585175805442
10	115700000	116400000	0.172655734985
10	116400000	117200000	-0.642799038817
10	117200000	117500000	-0.974200024912
10	117500000	118250000	-0.868083987229
10	118250000	118550000	-0.565019146895
10	118550000	119050000	-0.639206118806
10	119050000	119600000	-0.623245100508
10	119600000	119900000	-0.7307650405
10	119900000	120900000	-0.922641886885
10	120900000	121900000	-0.802005721655
10	121900000	123000000	-0.840908893924
10	123000000	123550000	-0.758706889073
10	123550000	124000000	-0.454015659217
10	124000000	124450000	-0.593841444219
10	124450000	125900000	-0.864149732729
10	125900000	126550000	-0.895804420401
10	126550000	126900000	-0.123575911572
10	126900000	127850000	-0.343256424838
10	127850000	128200000	-0.088360445197
10	128200000	129000000	-0.798016100562
10	129000000	129350000	-0.062880218114
10	129350000	130150000	0.649047497623
10	130150000	131850000	-0.300157073248
10	131850000	132150000	-0.661305706335
10	132150000	132850000	-0.096712865487
11	850000	1650000	-0.804189741298
11	1650000	2200000	0.167524082958
11	2200000	2550000	0.192577441156
11	2550000	2900000	0.493429331816
11	2900000	3450000	-0.773837491881
11	3450000	3800000	-0.892232512076
11	3800000	4150000	-0.757369397461
11	4150000	4600000	-0.958495067468
11	4600000	5100000	-0.317754968837
11	5100000	5400000	-0.007123940558
11	5400000	5900000	0.074982941977
11	5900000	6350000	-0.312790715137
11	6350000	6700000	-0.560551768442
11	6700000	8200000	-0.890693712284
11	8200000	8600000	-0.438284083759
11	8600000	8900000	-0.631309981243
11	8900000	9550000	-0.578980862018
11	9550000	9800000	-0.513637883828
11	9800000	10400000	-0.455773742787
11	10400000	10750000	-0.30039317447
11	10750000	11800000	-0.919891941527
11	11800000	12300000	-0.721326412853
11	12300000	12900000	-0.760876490364
11	12900000	13450000	-0.664360133767
11	13450000	13750000	-0.688888383809
11	13750000	14250000	-0.420897433814
11	14250000	14500000	-0.665182313855
11	14500000	15250000	-0.840588474812
11	15250000	16000000	-0.754243321912
11	16000000	17200000	-0.264548641073
11	17200000	18050000	-0.343830053777
11	18050000	18800000	-0.628185767047
11	18800000	19550000	-0.7585796174
11	19550000	20650000	-0.419132084551
11	20650000	21550000	-0.807253692078
11	21550000	22150000	-0.009184584841
11	22150000	22850000	-0.68845731724
11	22850000	23550000	-1.104104932366
11	23550000	24400000	-0.102266541899
11	24400000	25950000	-0.580482153449
11	25950000	26300000	-0.279905579729
11	26300000	26700000	-0.81705586536
11	26700000	27150000	-0.207113177579
11	27150000	27500000	-0.575687539138
11	27500000	28100000	-1.053798276756
11	28100000	28700000	-0.312901756987
11	28700000	29400000	-0.024455446351
11	29400000	30350000	-0.980853098682
11	30350000	30950000	-0.628531234424
11	30950000	32300000	-0.706577568277
11	32300000	32700000	-0.824386820301
11	32700000	33150000	-0.386325112925
11	33150000	33800000	-0.448959757541
11	33800000	34900000	-0.588989845734
11	34900000	35400000	-0.743501120657
11	35400000	36250000	-0.748847162411
11	36250000	36500000	-0.590393891439
11	36500000	36800000	-0.894125458515
11	36800000	37450000	-0.527882665637
11	37450000	38800000	-0.352124044623
11	38800000	39350000	-0.695023411272
11	39350000	40300000	-0.476506532168
11	40300000	41450000	-0.818615550849
11	41450000	42550000	-0.613528322854
11	42550000	43300000	-0.483393683741
11	43300000	43850000	-1.047969059281
11	43850000	44550000	-0.608235712317
11	44550000	44900000	-0.402352616165
11	44900000	45350000	-0.245135973022
11	45350000	45850000	-0.392673735985
11	45850000	46350000	-0.721414407769
11	46350000	46600000	-0.519560923354
11	46600000	48150000	-0.253319703906
11	48150000	49200000	-1.29776565683
11	49200000	50000000	-0.583011829768
11	50000000	56800000	-0.325011527969
11	56800000	57300000	-0.421798900607
11	57300000	58550000	-0.533035192757
11	58550000	59150000	-0.603172875168
11	59150000	59500000	-0.261174773937
11	59500000	59800000	-0.647272073261
11	59800000	60250000	-0.511719086293
11	60250000	61750000	-0.072009474676
11	61750000	62100000	-0.614105791518
11	62100000	62900000	-0.178708989729
11	62900000	63750000	-0.92350410831
11	63750000	64750000	-0.608165706713
11	64750000	65600000	-0.450751839833
11	65600000	68000000	-0.171382073915
11	68000000	68450000	-0.317139099389
11	68450000	69100000	-0.454288983416
11	69100000	69650000	-0.497462568258
11	69650000	70450000	-0.722787058519
11	70450000	71800000	-0.754554760047
11	71800000	72450000	-0.353634397077
11	72450000	72850000	-0.451421243309
11	72850000	73350000	-0.273723415356
11	73350000	74200000	-0.407803066256
11	74200000	75300000	-0.494209101665
11	75300000	75600000	-0.273924058552
11	75600000	76700000	-0.290515991964
11	76700000	77650000	-0.755240145346
11	77650000	78150000	-0.80881280933
11	78150000	78600000	-0.76891460229
11	78600000	80400000	-0.927015025497
11	80400000	81250000	-0.339288263968
11	81250000	81600000	-0.467630673295
11	81600000	82250000	-0.425481224124
11	82250000	82700000	-0.16362114662
11	82700000	83250000	-0.95691367672
11	83250000	83850000	-0.965510873577
11	83850000	84350000	-0.822503652874
11	84350000	84750000	-0.396448472747
11	84750000	85600000	-0.402347228685
11	85600000	86300000	-1.037021396853
11	86300000	87350000	-0.500980306919
11	87350000	88550000	-0.550318255759
11	88550000	88900000	-0.445445994653
11	88900000	89650000	-0.291528119125
11	89650000	90200000	-0.809090708193
11	90200000	92150000	-1.104607123493
11	92150000	92900000	-0.034461932268
11	92900000	93250000	-0.663461471809
11	93250000	94500000	-0.412271052106
11	94500000	95150000	-0.605464474937
11	95150000	95800000	-0.773307834643
11	95800000	96450000	-0.999903322976
11	96450000	97150000	-1.344479028121
11	97150000	99000000	-0.25754882323
11	99000000	99750000	-0.721969857539
11	99750000	100550000	-0.556125767609
11	100550000	100950000	-0.729845170427
11	100950000	101450000	-0.769433765926
11	101450000	102050000	-0.280251112184
11	102050000	102700000	-0.550259789918
11	102700000	103100000	-0.485056890995
11	103100000	103650000	-0.782871424725
11	103650000	104250000	-0.517802252486
11	104250000	105000000	-0.463002552253
11	105000000	106100000	-0.259836517385
11	106100000	106700000	-0.718335834166
11	106700000	107050000	0.105446729154
11	107050000	108700000	-0.513071168295
11	108700000	109950000	-0.887234151941
11	109950000	110450000	-0.439016204908
11	110450000	111250000	-0.796787332307
11	111250000	111850000	-0.729659938845
11	111850000	112300000	-0.563146989495
11	112300000	113300000	-0.799824233941
11	113300000	113800000	-0.830266577115
11	113800000	114300000	-0.63716930751
11	114300000	114750000	-0.90172144233
11	114750000	115300000	-0.363310916388
11	115300000	116250000	-0.642635014405
11	116250000	116700000	-0.472935231655
11	116700000	117800000	-1.117456390508
11	117800000	118100000	0.054943036727
11	118100000	118600000	-0.087822393541
11	118600000	119000000	-0.336384679354
11	119000000	120150000	-0.194054418233
11	120150000	121250000	-0.340776172866
11	121250000	121650000	-0.116790644181
11	121650000	122200000	-0.531529145523
11	122200000	122550000	-0.120530379017
11	122550000	123050000	-0.782539505032
11	123050000	124400000	-0.343467436979
11	124400000	124600000	0.034572862651
11	124600000	124900000	0.074055692292
11	124900000	125450000	-0.470259294235
11	125450000	125900000	-0.228647002448
11	125900000	126300000	-0.581082696266
11	126300000	127000000	-0.51704397111
11	127000000	128050000	-0.029264941812
11	128050000	128900000	-0.34642724717
11	128900000	129350000	-0.446437096089
11	129350000	129750000	0.201039434301
11	129750000	130200000	-0.609589743802
11	130200000	130900000	-0.484152740552
11	130900000	131700000	-0.639397425015
11	131700000	132350000	0.007326993659
11	132350000	133050000	-0.14213776574
11	133050000	133850000	-0.736273017018
11	133850000	134250000	-0.566168231927
12	1600000	2000000	-1.000457068274
12	2000000	2650000	-0.551222221212
12	2650000	3850000	-0.623576880451
12	3850000	4300000	-0.674817742819
12	4300000	4550000	-0.547071864826
12	4550000	5100000	-0.35589117795
12	5100000	5450000	-0.298204079775
12	5450000	6050000	-0.136689219277
12	6050000	6300000	-0.657556155772
12	6300000	7200000	-0.529398588079
12	7200000	7650000	-0.891772725534
12	7650000	8050000	-0.63465854247
12	8050000	9050000	-0.59780946034
12	9050000	9750000	-0.382445673976
12	9750000	10200000	-0.560476322918
12	10200000	10750000	-0.602678816388
12	10750000	11200000	-0.800193596903
12	11200000	11500000	-0.383312326651
12	11500000	12050000	-1.173065540688
12	12050000	12350000	-0.715478047132
12	12350000	12750000	-0.657060165271
12	12750000	13250000	-0.88828898711
12	13250000	14200000	-0.75512085613
12	14200000	14750000	-0.61750833637
12	14750000	15550000	-0.3342269021
12	15550000	15900000	-0.759792392951
12	15900000	16400000	-0.783630980206
12	16400000	16950000	-0.088276630912
12	16950000	17650000	-0.054250260616
12	17650000	18850000	-0.067352547248
12	18850000	19500000	0.140795894073
12	19500000	20650000	-0.53922398715
12	20650000	21200000	-0.720312591744
12	21200000	21700000	-0.34280543836
12	21700000	22050000	-0.307407959399
12	22050000	22700000	-0.404678899665
12	22700000	23200000	-0.719388818014
12	23200000	24050000	-0.270212712031
12	24050000	24800000	-0.322439160401
12	24800000	25400000	-0.850218133039
12	25400000	26050000	-0.399819404205
12	26050000	27350000	-0.725005605287
12	27350000	27700000	-0.479682551767
12	27700000	28200000	-0.785367583878
12	28200000	29050000	-0.207659030211
12	29050000	29500000	-0.444698737653
12	29500000	30800000	-0.42253150319
12	30800000	31300000	-0.883118847048
12	31300000	31650000	-0.720927428531
12	31650000	32350000	-0.983770542793
12	32350000	32700000	-0.689033955606
12	32700000	34000000	-0.884626340154
12	34000000	38350000	-0.714294168841
12	38350000	38900000	-0.855699912622
12	38900000	39300000	-0.228414458408
12	39300000	39750000	-0.78872643067
12	39750000	40350000	-0.341818542189
12	40350000	40950000	-0.373045356236
12	40950000	41250000	-0.688670086699
12	41250000	42100000	-0.594675280636
12	42100000	43350000	-0.791076148233
12	43350000	43950000	-0.68290001874
12	43950000	45150000	-0.639416208528
12	45150000	46000000	-0.688936871829
12	46000000	46650000	-0.719476517792
12	46650000	47000000	-0.060198574267
12	47000000	47700000	-0.691292875173
12	47700000	48650000	-0.67924697014
12	48650000	49250000	-0.533940678956
12	49250000	49600000	-0.455412804449
12	49600000	50450000	-0.335395279983
12	50450000	50750000	-0.362600742622
12	50750000	51050000	-0.413049262397
12	51050000	51400000	-0.134254561168
12	51400000	51900000	-0.651724272644
12	51900000	53000000	-0.562748959932
12	53000000	53500000	-0.639644056503
12	53500000	54500000	-0.560542526029
12	54500000	55150000	-0.724453559735
12	55150000	55650000	-0.08454759572
12	55650000	56050000	-1.093568904512
12	56050000	57200000	-0.409587965793
12	57200000	57500000	-0.294525337067
12	57500000	57950000	-0.551596164779
12	57950000	58300000	-1.306262448534
12	58300000	59150000	-0.421316009051
12	59150000	60500000	-0.59812591467
12	60500000	61550000	-0.538195830837
12	61550000	62250000	-0.00905788264
12	62250000	62800000	-0.972262086545
12	62800000	63850000	-0.421229113037
12	63850000	64750000	-0.579811797046
12	64750000	65300000	-0.892433455568
12	65300000	66700000	-0.896255021639
12	66700000	67350000	-0.314758502515
12	67350000	68000000	-0.404487586337
12	68000000	68350000	-0.3903400734
12	68350000	68850000	-0.128002055266
12	68850000	69300000	-0.676742308193
12	69300000	69900000	-0.28101810672
12	69900000	70550000	-0.513347843316
12	70550000	71050000	-0.217123669473
12	71050000	72000000	-0.105269643429
12	72000000	72300000	-0.614575061609
12	72300000	73650000	-0.493949079603
12	73650000	73950000	0.261067286464
12	73950000	75500000	-0.078447522269
12	75500000	76050000	-0.807942445898
12	76050000	76550000	-0.599474506208
12	76550000	77950000	-0.460943781853
12	77950000	79400000	-0.717003528578
12	79400000	80250000	-0.911564897997
12	80250000	80800000	-0.41128158565
12	80800000	81250000	-0.06610411339
12	81250000	81650000	-0.491765624855
12	81650000	82350000	-0.522952051363
12	82350000	82650000	-0.619262981078
12	82650000	83000000	-0.409297161196
12	83000000	83850000	-0.153740209547
12	83850000	85050000	-0.196984003248
12	85050000	85450000	-0.576261828978
12	85450000	85950000	-0.322939557751
12	85950000	87300000	-0.75931307541
12	87300000	88050000	-0.142545708716
12	88050000	89000000	-0.989390787887
12	89000000	90950000	-0.907613109953
12	90950000	91350000	-0.780480403156
12	91350000	92150000	-0.829343326955
12	92150000	93450000	-0.013559788821
12	93450000	94100000	-0.754679750473
12	94100000	94550000	-0.832084790597
12	94550000	95050000	-0.477969403995
12	95050000	95550000	-0.39584430529
12	95550000	96050000	-0.536509205753
12	96050000	96550000	-0.433290811006
12	96550000	97000000	-0.971841902151
12	97000000	97400000	-0.272455025216
12	97400000	98000000	0.220061905562
12	98000000	98400000	0.173434438134
12	98400000	99000000	-0.895841963361
12	99000000	99800000	-0.431193724088
12	99800000	100150000	0.002677674547
12	100150000	100800000	-0.31165047233
12	100800000	101400000	-0.381007032761
12	101400000	101900000	-0.699042806043
12	101900000	102850000	-0.514913100629
12	102850000	103600000	-0.385714927329
12	103600000	104150000	-0.579378766669
12	104150000	105100000	-0.376269851946
12	105100000	105400000	-0.622681902254
12	105400000	106350000	-0.751099943159
12	106350000	106950000	-0.531176919027
12	106950000	107650000	-0.747879467256
12	107650000	107900000	-0.620527358937
12	107900000	108550000	-0.461226005349
12	108550000	109100000	-0.651455716742
12	109100000	109450000	-0.197554474135
12	109450000	110050000	-0.258576955938
12	110050000	110450000	-0.349426707043
12	110450000	110900000	-0.092810690826
12	110900000	111300000	-0.597254843582
12	111300000	112450000	-0.44418730236
12	112450000	113400000	-0.697636570447
12	113400000	113950000	-0.364564059171
12	113950000	114650000	-0.985159492413
12	114650000	115950000	-0.962547739207
12	115950000	116700000	-0.991235171676
12	116700000	117200000	-0.673449985741
12	117200000	117850000	-0.777831649252
12	117850000	118100000	-0.795183565847
12	118100000	118400000	-0.708030741648
12	118400000	119650000	-0.79187609484
12	119650000	120300000	-0.80676419051
12	120300000	121250000	-0.626536351943
12	121250000	122500000	-0.334265153034
12	122500000	122800000	-0.245562288019
12	122800000	123250000	-0.308617419879
12	123250000	123650000	-0.233091365143
12	123650000	124000000	-0.545962009706
12	124000000	124350000	-0.078666173455
12	124350000	125500000	-0.274930906718
12	125500000	126050000	-0.158871879254
12	126050000	127400000	-0.340633838443
12	127400000	127700000	-0.233244504979
12	127700000	128200000	-0.199341658238
12	128200000	128950000	-0.428347905193
12	128950000	130000000	-0.267808565193
12	130000000	130350000	-0.689883150027
12	130350000	130850000	-0.219013179363
12	130850000	132100000	-0.524559114568
13	19100000	19600000	0.107726134993
13	19600000	20500000	-0.572364061792
13	20500000	20950000	-0.027191569396
13	20950000	21200000	-0.174188179231
13	21200000	21600000	-0.23318003707
13	21600000	22800000	-0.40394578585200003
13	22800000	23350000	-0.418299177129
13	23350000	23900000	-0.401268792086
13	23900000	24300000	-0.449659358113
13	24300000	25000000	-0.263473715338
13	25000000	25350000	-0.306731983186
13	25350000	26100000	-0.254603831235
13	26100000	26950000	-0.48435744514
13	26950000	27350000	-0.511643899979
13	27350000	28000000	-0.356814335023
13	28000000	28800000	-0.464845772271
13	28800000	29400000	-0.345086096795
13	29400000	29750000	-0.5958151352
13	29750000	30150000	-0.128551781133
13	30150000	31150000	-0.32257842967
13	31150000	31850000	-0.539879391452
13	31850000	33800000	-0.469757277505
13	33800000	35200000	-0.384550919424
13	35200000	35950000	-0.470576996611
13	35950000	36300000	-0.437809221669
13	36300000	37050000	-0.262150695256
13	37050000	37600000	-0.646126383273
13	37600000	38600000	-0.26578835892
13	38600000	39000000	-0.072494390351
13	39000000	39650000	-0.421225435631
13	39650000	40050000	-0.517404250184
13	40050000	40750000	-0.044737727415
13	40750000	41000000	-0.54480007668
13	41000000	41350000	-0.463288722412
13	41350000	41650000	-0.391522521736
13	41650000	43100000	-0.22241806921
13	43100000	43850000	-0.298496629369
13	43850000	44500000	-0.661524606956
13	44500000	45000000	-0.402279291994
13	45000000	45350000	-0.445200868323
13	45350000	46150000	-0.517548500472
13	46150000	46450000	-0.277207986009
13	46450000	46800000	-0.399048355422
13	46800000	48050000	-0.601334873851
13	48050000	48800000	-0.44768751413
13	48800000	49250000	-0.315490135364
13	49250000	49650000	-0.305074925315
13	49650000	51100000	-0.446119317903
13	51100000	51800000	-0.437306933435
13	51800000	52500000	-0.436442616652
13	52500000	53200000	-0.419117248263
13	53200000	53750000	-0.657696935317
13	53750000	57150000	-0.295714405801
13	57150000	57600000	-0.393793003704
13	57600000	59000000	-0.697755842328
13	59000000	59350000	-0.226302156996
13	59350000	59750000	-0.259432927128
13	59750000	60450000	-0.266360796457
13	60450000	62000000	-0.705369871073
13	62000000	62400000	-0.518443313382
13	62400000	63100000	-0.430283157911
13	63100000	64500000	-0.265565039358
13	64500000	65200000	-0.412261925111
13	65200000	65650000	-0.08263842303
13	65650000	66600000	-0.477269701129
13	66600000	67250000	-0.144730289163
13	67250000	68300000	-0.61837335888
13	68300000	69550000	-0.231900705718
13	69550000	70600000	-0.442046814356
13	70600000	72750000	-0.529718589701
13	72750000	73700000	-0.785934837371
13	73700000	74300000	-0.600840602454
13	74300000	75250000	-0.159106004339
13	75250000	76450000	-0.686941053605
13	76450000	77000000	-0.14921081902
13	77000000	78150000	-0.59052628744
13	78150000	79350000	-0.342173721887
13	79350000	80350000	-0.506304600386
13	80350000	81000000	-0.588509943633
13	81000000	81900000	-0.601099776866
13	81900000	82350000	-0.287150736204
13	82350000	84850000	-0.09122412943
13	84850000	85850000	-0.592578059597
13	85850000	86850000	-0.659022738199
13	86850000	87300000	-0.242048865963
13	87300000	87700000	-0.25998702336
13	87700000	88000000	-0.35848818601
13	88000000	89100000	-0.248182504577
13	89100000	89700000	-0.353198626689
13	89700000	90850000	-0.280275325305
13	90850000	91350000	-0.40102281517
13	91350000	91800000	-0.369195016754
13	91800000	92150000	-0.263813122761
13	92150000	92900000	-0.114603113376
13	92900000	93250000	-0.060635332666
13	93250000	93550000	-0.206827900823
13	93550000	94350000	-0.159151164913
13	94350000	94650000	-0.435448441972
13	94650000	95150000	-0.544535162776
13	95150000	95500000	-0.338482088355
13	95500000	96000000	-0.122624485781
13	96000000	97000000	-0.406482052235
13	97000000	97400000	-0.606794904971
13	97400000	97850000	-0.228549058321
13	97850000	98450000	-0.445646890017
13	98450000	99150000	-0.188012364591
13	99150000	99600000	-0.213002799216
13	99600000	99900000	-0.441853177566
13	99900000	100550000	-0.045991601937
13	100550000	101150000	-0.496850200635
13	101150000	101750000	-0.509274976079
13	101750000	102550000	-0.134824969532
13	102550000	102900000	-0.391932938607
13	102900000	103200000	-0.687854602368
13	103200000	103850000	-0.106935134015
13	103850000	104550000	-0.326291483504
13	104550000	105400000	-0.025046655823
13	105400000	106550000	0.004957586933
13	106550000	107200000	-0.331309201288
13	107200000	107850000	-0.646149307287
13	107850000	108200000	0.097544368562
13	108200000	108900000	-0.466674415868
13	108900000	109800000	-0.47376745008
13	109800000	110150000	0.083380372605
13	110150000	110850000	-0.499883169885
13	110850000	111500000	0.095482389187
13	111500000	112600000	-0.217086261098
13	112600000	112900000	-0.533216208064
13	112900000	113600000	-0.490052713401
14	20300000	22550000	-0.740613794212
14	22550000	22950000	0.342307134676
14	22950000	23600000	-0.021148164924
14	23600000	24450000	-0.74286879352
14	24450000	25400000	-0.796387428346
14	25400000	27000000	-0.508927698683
14	27000000	27550000	-0.283847983498
14	27550000	28700000	-0.120693645865
14	28700000	29550000	-1.001052275841
14	29550000	30250000	-0.697943058133
14	30250000	30550000	-0.258378447112
14	30550000	30900000	-0.768046236392
14	30900000	31450000	-0.323745734251
14	31450000	31900000	-0.740432590712
14	31900000	32550000	-0.081052889061
14	32550000	33450000	-0.962691908672
14	33450000	33800000	0.024252553536
14	33800000	34550000	-0.697745798137
14	34550000	35100000	-0.913965824297
14	35100000	35450000	-0.265846311968
14	35450000	35800000	-0.270788821107
14	35800000	36550000	-0.71608090217
14	36550000	37200000	-0.049810142902
14	37200000	37900000	-0.964403914233
14	37900000	39050000	-0.450019979569
14	39050000	39450000	-0.733841728976
14	39450000	40000000	-1.0991483696
14	40000000	40400000	-0.133190230093
14	40400000	41250000	0.092495814108
14	41250000	41600000	-0.170596840156
14	41600000	42500000	-0.40752292013
14	42500000	43500000	-0.162612332009
14	43500000	43900000	-0.389210784406
14	43900000	44400000	-0.545674057777
14	44400000	44850000	-0.498635127109
14	44850000	45250000	-1.274854428511
14	45250000	46050000	-1.20904372184
14	46050000	46550000	-0.41685537082
14	46550000	47300000	-0.347117448793
14	47300000	47600000	-0.334541745417
14	47600000	47900000	-0.485046330509
14	47900000	48400000	-0.51303139092
14	48400000	49600000	-0.244770602474
14	49600000	50150000	-1.330162359429
14	50150000	50950000	-0.582105509573
14	50950000	51250000	-0.820720926525
14	51250000	54350000	-0.874317579758
14	54350000	55400000	-1.125478619561
14	55400000	55700000	-0.741830984621
14	55700000	56500000	-0.773330371057
14	56500000	57400000	-1.002750304628
14	57400000	58100000	-1.017069205855
14	58100000	58450000	-0.88710310373
14	58450000	59100000	-1.168059147871
14	59100000	59500000	-0.497164216629
14	59500000	59950000	-0.971869196497
14	59950000	60250000	-0.353730567123
14	60250000	60600000	-0.399357789602
14	60600000	61250000	-0.946359542661
14	61250000	61850000	-0.96802659057
14	61850000	62150000	-0.91294597727
14	62150000	63350000	-1.057352085635
14	63350000	63800000	-0.983135682287
14	63800000	64300000	-0.793099365439
14	64300000	65100000	-0.982595624163
14	65100000	66350000	-1.090435125965
14	66350000	67150000	-0.463255424706
14	67150000	67800000	-1.038809998735
14	67800000	68250000	-1.05385469307
14	68250000	68850000	-0.366007112914
14	68850000	69150000	-1.132170861022
14	69150000	69500000	-0.942901554021
14	69500000	69800000	-0.722071693974
14	69800000	70050000	-0.892087652389
14	70050000	70600000	-0.314246212014
14	70600000	71100000	-0.667766197197
14	71100000	71750000	-1.072502379737
14	71750000	72450000	-0.856003636716
14	72450000	72950000	-1.106986509276
14	72950000	74100000	-0.942862669846
14	74100000	74850000	-0.950205701884
14	74850000	75650000	-0.348745725029
14	75650000	76050000	-0.296416379545
14	76050000	76700000	-0.429630607881
14	76700000	77100000	-0.713333899356
14	77100000	78900000	-0.499561679921
14	78900000	80050000	-1.01812403773
14	80050000	80900000	-0.172325599357
14	80900000	81200000	-0.657110294055
14	81200000	81550000	-0.559508480821
14	81550000	82000000	-1.307151095999
14	82000000	82700000	-0.250163138855
14	82700000	83300000	-0.326686980254
14	83300000	85100000	-0.399365226603
14	85100000	85550000	-0.167702370331
14	85550000	86050000	-0.84438580446
14	86050000	87050000	-0.640048614075
14	87050000	87950000	-0.335006298804
14	87950000	88550000	-0.909507150011
14	88550000	89000000	-0.697802378168
14	89000000	89950000	-0.665841359954
14	89950000	90250000	-0.699812355389
14	90250000	90850000	-0.607182808753
14	90850000	91500000	-0.353529519606
14	91500000	93200000	-0.371753714148
14	93200000	93650000	-0.477853300812
14	93650000	93950000	0.183343379035
14	93950000	94700000	-0.231870225399
14	94700000	95550000	-0.416455690828
14	95550000	96000000	-0.609722962136
14	96000000	96500000	-0.100169941457
